lat,lng
34.3295957,117.973744
34.3218406,108.942028
34.3175184,108.716264
34.3174063,117.955685
34.3168314,108.722686
34.3155079,109.027568
34.315504,109.112249
34.3132276,108.970127
34.3123153,117.958781
34.3111233,117.95514
34.302558,117.201527
34.3025388,117.12917
34.3021625,108.808982
34.3011071,109.071593
34.3002207,108.942019
34.2966649,117.186064
34.2960207,108.94354
34.2906158,108.967806
34.2878365,117.192223
34.2866694,108.915973
34.2854438,108.888358
34.282722,117.271833
34.2824844,108.89407
34.2812019,109.067002
34.2798117,108.923011
34.2775313,117.156391
34.2770226,109.038108
34.2749612,109.051669
34.2710307,108.968543
34.2705882,108.973826
34.2704212,108.991518
34.2701811,117.182155
34.2700833,117.149717
34.2698142,107.75426
34.2693387,108.884057
34.265241,108.957194
34.2617062,108.988509
34.2616052,108.950784
34.2613852,108.948166
34.2613002,108.94478
34.2592258,108.215438
34.2527785,108.071054
34.2517673,117.188343
34.2504613,108.944208
34.2481824,108.864079
34.2471243,108.901972
34.2467408,109.002805
34.2443842,108.941951
34.241586,108.878504
34.2366194,108.887098
34.2365785,117.175246
34.2322899,108.944304
34.2318814,108.88682
34.2245299,113.764337
34.2185508,108.957434
34.2133768,108.961188
34.2132932,117.177221
34.2125179,108.896626
34.211307,108.915363
34.2088906,117.293612
34.2050431,108.983695
34.1960452,108.875982
34.1946895,108.872627
34.1913941,117.172205
34.1887456,119.579946
34.1829397,108.960177
34.1581772,108.932976
34.1542084,113.48436
34.1506414,108.891218
34.134028,118.781649
34.132929,112.084431
34.131011,112.08412
34.130489,118.767177
34.1103289,108.647694
34.1099805,108.604904
34.1040898,108.604002
34.0925042,110.144238
34.0862034,115.301038
34.0856035,110.134207
34.0422904,113.845168
34.0309902,104.379496
34.0180795,113.819196
34.0135137,105.295696
34.0053791,119.824272
33.9753684,118.280368
33.9743262,116.792153
33.9670399,116.801824
33.9416216,116.447319
33.9372016,118.316328
33.9282679,116.783342
33.9141304,106.302424
33.9036143,117.941884
33.9005528,117.951024
33.8622266,113.053853
33.8607632,113.071999
33.8606902,115.433372
33.8579523,109.937353
33.8579523,109.937353
33.8332638,115.750107
33.8099965,113.921467
33.8057241,113.94601
33.7824713,111.610854
33.7784455,113.175117
33.776606,119.283393
33.776606,119.283393
33.7761254,120.252726
33.7759228,119.269013
33.7753128,120.254963
33.7747131,118.374315
33.7620855,119.789413
33.7620855,119.789413
33.760879,120.238539
33.7495435,119.537248
33.7440134,114.849441
33.7418966,113.299038
33.7408685,113.327175
33.7387153,113.299407
33.7331591,113.251211
33.7201072,118.66056
33.7148971,118.685837
33.7114847,118.674697
33.7100267,118.671517
33.6504881,116.951626
33.6428039,115.147962
33.6416257,115.188267
33.6409779,116.97992
33.6363016,116.980767
33.6312134,114.640399
33.6305026,114.691351
33.6305026,114.691351
33.629426,115.171438
33.6218468,119.026448
33.6100269,119.001723
33.5985002,119.021664
33.5982072,119.143204
33.5936007,119.026905
33.5852967,114.056836
33.5844702,119.025847
33.5772684,119.070682
33.5738584,114.035736
33.5727829,114.027521
33.5724307,114.002884
33.5650606,119.012638
33.5416,117.552975
33.533165,117.562053
33.5303714,119.157072
33.4706863,119.795268
33.4605713,118.209765
33.4605713,118.209765
33.4392571,113.605306
33.4392571,113.605306
33.4191537,109.156704
33.4087834,115.086428
33.4029265,120.201198
33.3915161,104.923574
33.384636,120.128963
33.3834,120.131644
33.3304613,120.140339
33.3237957,120.173295
33.3011881,111.479397
33.2973631,113.518354
33.2755,114.280092
33.2555197,113.00483
33.2545424,114.26502
33.254321,114.254083
33.2540743,114.251775
33.2528054,115.389923
33.2342719,120.441539
33.2277856,107.552385
33.2011834,120.457832
33.1866895,115.621028
33.1794616,115.603711
33.1738749,114.180423
33.1718935,114.187077
33.167163,107.341575
33.1555282,106.667762
33.1472787,117.871405
33.0880068,120.095526
33.0765613,107.051088
33.0755127,107.024098
33.0729523,107.051895
33.0681572,115.258994
33.0663872,115.25311
33.0576292,107.028816
33.054523,107.008813
33.0479263,115.246076
33.0200296,112.621675
33.0107329,106.941626
33.0058796,113.977821
33.0058418,112.530291
33.0048791,114.357661
33.0037187,112.553385
33.002704,114.362123
33.0018388,112.523375
33.0001257,112.530107
32.9989883,112.518592
32.9981093,114.349981
32.995819,112.538451
32.9957177,112.525224
32.9936303,112.518727
32.9880867,114.018781
32.9880867,114.018781
32.9860906,110.413523
32.9748123,112.541022
32.9748123,112.541022
32.9721689,117.197696
32.965885,114.608595
32.9623566,117.189472
32.9584104,114.635521
32.9477005,117.379591
32.9471213,117.35766
32.9449941,104.677718
32.904448,115.793282
32.900834,115.817403
32.8543533,120.377113
32.8543533,120.377113
32.8485271,120.311922
32.8329427,106.253075
32.7912177,119.453974
32.7911769,119.450353
32.7876629,116.813289
32.7613442,114.960833
32.7588113,114.939573
32.740654,113.304435
32.7397212,108.775804
32.7396022,113.342064
32.7166809,108.982251
32.7115944,116.711799
32.6973128,109.027321
32.6962238,109.02462
32.6948478,109.029165
32.6920338,109.023721
32.6918813,119.002756
32.6917331,112.833432
32.6723268,115.604521
32.6582455,110.777411
32.6582455,110.777411
32.6498936,116.256293
32.6498936,116.256293
32.6493086,110.777617
32.6488568,115.593095
32.6481916,110.780305
32.6457326,110.781021
32.6439798,116.991283
32.6433736,116.261217
32.6374167,115.585767
32.6327634,116.257174
32.6210058,110.784792
32.6129472,110.811379
32.6094482,110.772551
32.6006497,119.174346
32.5778949,116.779071
32.5772229,116.774339
32.5737934,105.22873
32.5459978,120.455999
32.5457862,119.739602
32.5453658,120.461115
32.5443038,111.503193
32.5406402,120.463792
32.5393978,110.972277
32.5384552,111.510611
32.5314361,120.888114
32.5253823,107.897247
32.5241243,108.527187
32.5207785,112.360901
32.5176564,111.07644
32.5097973,120.148532
32.5079056,120.121288
32.5006251,119.911322
32.4794258,115.408145
32.4753403,119.917911
32.4438133,119.93088
32.4396195,115.405422
32.4354934,105.81655
32.4335211,118.425031
32.4318435,105.854693
32.4285798,119.560064
32.4204953,119.447186
32.4204953,119.447186
32.4170919,120.554975
32.4097334,119.588791
32.4087943,119.567796
32.4085113,119.575248
32.3970663,119.439564
32.3952788,119.426487
32.3930046,120.558926
32.3925946,120.558259
32.3925102,119.404205
32.3912801,119.455597
32.3887796,120.547679
32.3867297,119.376627
32.3865629,119.369197
32.3861326,120.549891
32.3861326,120.549891
32.3819969,111.660397
32.3818326,120.568324
32.3558686,119.392315
32.3557375,114.733168
32.3537145,114.728913
32.3518256,120.91724
32.3507929,116.27457
32.3476065,106.834183
32.3408132,106.828054
32.3399612,106.829078
32.334973,116.273279
32.334229,120.698057
32.3158245,109.712328
32.3126327,121.178454
32.306767,118.321491
32.2853829,105.514767
32.2664918,111.634801
32.2525067,119.381029
32.2407971,119.821654
32.2325294,106.2867
32.2240713,118.741635
32.2240713,118.741635
32.2209327,119.476316
32.2200688,110.236726
32.1967472,119.503846
32.1960692,120.018862
32.1868674,115.672943
32.1868674,115.672943
32.1750247,120.016473
32.1666975,120.00511
32.1592651,118.706182
32.1437551,118.738142
32.1428187,114.1211
32.1363525,115.034572
32.1312205,115.041893
32.1302697,112.758615
32.1302697,112.758615
32.1286483,115.074078
32.1250385,119.026901
32.1240561,114.063617
32.1240561,114.063617
32.1233354,112.184281
32.1233337,112.755442
32.1211247,118.715346
32.1199482,118.814766
32.1179343,112.778521
32.1147326,118.693703
32.1104554,118.770653
32.1088071,114.118225
32.1047136,120.568542
32.1045225,118.80813
32.099594,118.902331
32.0942632,118.912467
32.0864966,118.774574
32.0794751,118.271698
32.0780154,119.81194
32.07761,112.150779
32.0771617,121.079807
32.0757637,121.08024
32.0733153,118.768573
32.0710223,118.635121
32.0659763,120.417745
32.0658343,121.593418
32.0573823,118.621407
32.0555477,110.735581
32.0554004,110.726574
32.05461,120.8546
32.05461,120.8546
32.0540285,120.803303
32.0540285,120.803303
32.0495955,121.596618
32.0488276,120.876304
32.043106,112.153842
32.0430675,118.875274
32.0423872,118.782178
32.0423872,118.782178
32.0418172,118.781228
32.0415336,112.11681
32.0409662,118.779145
32.0402845,112.130373
32.0338028,118.752197
32.0246125,120.89672
32.0245759,118.721651
32.0203527,120.867641
32.0203098,120.86305
32.019914,120.261346
32.013444,120.262999
32.0120552,112.133989
32.0116732,112.139816
32.0112145,119.855222
32.0109989,120.897699
32.0093614,120.83816
32.0093614,120.83816
32.0085124,120.247793
32.0062793,117.240725
31.996833,118.719983
31.9953223,118.724582
31.9895423,119.549725
31.9829015,118.799014
31.9774281,120.893724
31.972537,121.077512
31.9689145,120.892257
31.965281,121.074168
31.9630556,121.066974
31.9556032,119.16469
31.9553454,118.725289
31.9549935,121.061659
31.9398945,118.862185
31.9311176,118.843295
31.9258627,117.385418
31.925193,121.004384
31.923557,120.939872
31.9086235,121.829144
31.9045486,120.280993
31.899935,118.626208
31.8987372,117.280648
31.8983948,120.313987
31.8971417,121.177235
31.8959211,117.324437
31.8958387,121.160641
31.8954314,121.168688
31.8890364,120.276844
31.8887888,117.475802
31.8834299,121.18155
31.8827444,117.273575
31.8820774,117.277974
31.8812639,121.180669
31.8812639,121.180669
31.8800022,117.363898
31.8785945,117.256533
31.8691112,117.32736
31.865598,117.276338
31.8652346,117.290837
31.8646646,117.285953
31.861013,120.529423
31.8610119,117.353435
31.8589915,120.242412
31.8572061,120.390904
31.8563857,117.250424
31.8431423,117.213666
31.8419063,117.284651
31.8367538,120.459866
31.8334007,117.227084
31.8308617,117.228984
31.8290012,120.954063
31.8286593,120.426438
31.826928,120.084644
31.8207485,117.288866
31.820081,119.965031
31.8190145,117.22929
31.8131828,121.650226
31.8131828,121.650226
31.8088926,117.159883
31.8085918,121.65784
31.8067176,117.154588
31.8060911,115.396014
31.8045445,117.303721
31.800692,121.674599
31.800692,121.674599
31.8003467,120.494066
31.7956411,119.910604
31.7838319,117.202691
31.7830796,116.484286
31.7822004,118.850401
31.7815791,111.844186
31.7801108,104.74669
31.7776063,119.948781
31.7768721,104.741137
31.774182,104.759059
31.773213,117.225182
31.7702109,120.542616
31.764561,120.266764
31.758775,117.245335
31.7564775,117.197757
31.7561975,120.046824
31.7512838,104.715173
31.7498398,120.469027
31.7453405,120.929728
31.744887,117.283365
31.7390272,119.573541
31.734787,105.946717
31.7335987,119.824061
31.7277021,105.944843
31.7243328,117.276817
31.7232391,113.365723
31.7176622,120.865434
31.7176164,118.103157
31.7157165,117.296028
31.7154733,117.149157
31.714676,117.274795
31.7099896,112.252488
31.7098466,112.248484
31.7039386,120.19013
31.7037247,120.539983
31.7018907,118.500673
31.6999153,120.208762
31.6981797,119.940714
31.6865921,120.751173
31.6843861,118.503153
31.6773235,119.931674
31.6724852,120.749797
31.6698929,112.909356
31.6680222,118.493143
31.6664742,120.427277
31.6611092,120.432156
31.651408,120.754412
31.6477886,105.16944
31.6382325,120.826797
31.6382325,120.826797
31.6321608,120.741682
31.6273102,120.773333
31.6227936,114.004804
31.6205559,114.006303
31.6199957,120.358674
31.6179955,121.203244
31.6131081,113.839599
31.6108648,104.467193
31.6063555,120.963992
31.6010991,120.782649
31.5960324,120.333258
31.5869977,120.3155
31.5831483,120.329838
31.5824886,120.301229
31.5742205,120.313306
31.574187,114.137781
31.5631422,107.100041
31.5630426,120.341056
31.5558085,106.010371
31.5513957,120.28562
31.5513855,105.995199
31.547996,120.437891
31.542151,120.347124
31.5413443,104.557734
31.5349744,104.68465
31.5333593,104.560963
31.5301303,120.379934
31.5182695,120.925939
31.5144329,120.277316
31.4980206,119.708347
31.4850445,119.885646
31.4850445,119.885646
31.4770229,104.74231
31.4763421,120.335257
31.4714897,120.273023
31.4630947,118.383315
31.4583156,104.752292
31.4462,112.315718
31.4462,112.315718
31.4329749,121.11611
31.4329749,121.11611
31.4241323,120.634223
31.4208639,120.556993
31.420265,121.338079
31.4068603,120.951577
31.4054919,120.979921
31.39406,118.983633
31.3866123,121.243524
31.3795802,121.44074
31.3685757,120.499623
31.3637681,120.59764
31.3629402,121.364429
31.3625908,118.411287
31.3622731,107.708856
31.3601836,119.838753
31.3591665,106.047435
31.358781,121.266923
31.3579624,107.696691
31.3579588,107.71682
31.3545887,106.061579
31.3460306,121.428484
31.3436931,118.383908
31.3436931,118.383908
31.3436359,104.194498
31.3395603,120.414137
31.3379883,118.379451
31.3379883,118.379451
31.3377184,120.609674
31.334562,120.963033
31.3335419,121.420937
31.3303227,118.397463
31.3287919,121.263416
31.3252726,120.753277
31.3252401,118.864766
31.3229267,121.272179
31.3223842,121.04101
31.3205507,120.711325
31.3188597,120.711628
31.3177296,120.663835
31.3163632,120.673482
31.3114368,120.594759
31.3041089,120.544895
31.2991515,120.731872
31.2989068,121.138935
31.2984478,121.401978
31.2969859,121.300059
31.2967678,104.506855
31.2961264,121.45421
31.2958953,120.551943
31.2939288,118.377073
31.2925999,120.651395
31.2925999,120.651395
31.2902322,121.156201
31.289916,114.607619
31.2895027,121.144904
31.2893647,114.614504
31.2890604,106.279076
31.2875883,114.601053
31.2848894,120.631949
31.2826452,120.94006
31.2784882,106.303881
31.2774674,120.523334
31.2770648,121.539208
31.2754201,121.504542
31.2744123,104.876244
31.2717541,121.409426
31.2685598,120.628288
31.2683055,120.85556
31.2681141,120.721849
31.2652629,120.552026
31.2644456,121.008202
31.2640091,121.432873
31.2595985,120.532438
31.2589094,121.401976
31.2586864,113.683855
31.2572496,120.627587
31.2559488,120.490261
31.2559488,120.490261
31.2539548,120.719303
31.2533889,119.849989
31.2516572,117.311801
31.2474602,120.69296
31.2454298,121.378126
31.2198465,107.50964
31.2144973,107.498992
31.211772,121.287316
31.2091269,121.28756
31.2076319,120.630325
31.2066644,107.505231
31.2046852,121.491762
31.203738,121.434416
31.1961658,121.533259
31.1918412,121.297482
31.1899837,121.398039
31.1876125,120.555087
31.182683,121.369497
31.182683,121.369497
31.1822081,115.020117
31.1807805,120.634292
31.1804858,121.599432
31.1769285,121.368511
31.1737853,121.735792
31.1718841,121.411354
31.1687626,108.352065
31.1687626,108.352065
31.1678813,112.583582
31.1665079,121.452863
31.162783,120.640766
31.1622327,120.673564
31.1566401,121.436336
31.1547752,121.473727
31.1493219,121.751744
31.1487236,121.563698
31.1430956,120.654188
31.1397022,120.589995
31.1369442,120.606986
31.1302366,119.185771
31.1261106,121.417839
31.1240996,104.408423
31.105438,121.771505
31.1027003,121.180818
31.1025789,108.216916
31.1016109,121.760592
31.0994954,121.345844
31.097394,121.499669
31.0937394,104.383639
31.090182,105.088973
31.0864238,118.201765
31.0845241,106.571607
31.0788193,121.493167
31.0766104,106.569689
31.0750198,121.315845
31.0731957,106.543145
31.0641634,111.637731
31.0584563,121.392052
31.0516968,116.945878
31.041665,110.326791
31.035887,104.676766
31.035887,104.676766
31.034932,112.200257
31.031827,112.210854
31.0296865,112.194
31.0293056,106.413925
31.0284065,112.200046
31.0272416,106.40986
31.0261196,121.381543
31.0255876,106.415492
31.0250032,113.110209
31.0250002,113.105627
31.0219442,113.10604
31.0184744,121.226711
31.0177559,121.312039
31.017537,109.461123
31.0087342,121.239981
31.0074505,119.901308
30.9854292,103.652797
30.9846473,103.628497
30.9755099,103.937352
30.9565868,104.30585
30.9505093,118.754894
30.947229,118.750068
30.9353077,103.942372
30.9328776,113.938508
30.9317437,121.446233
30.9292362,113.913011
30.9212643,108.715368
30.9201576,113.938076
30.9172984,120.510787
30.9172974,120.510788
30.9152338,113.914127
30.8917721,121.008333
30.8841307,119.418056
30.877072,114.37474
30.8763914,120.093877
30.8741745,120.418998
30.8696797,105.385182
30.8682378,120.404956
30.8682378,120.404956
30.8656749,120.095611
30.8600948,105.368948
30.8586058,105.368368
30.8581815,106.117289
30.8570449,104.426687
30.8565709,104.426822
30.8552887,104.457702
30.8543627,120.423296
30.8540167,104.446744
30.8516837,104.457296
30.8433503,120.915972
30.8412854,106.980135
30.8362196,114.797592
30.8318596,103.576569
30.8288636,114.79511
30.8282348,103.980557
30.828089,111.785389
30.8271166,104.158574
30.8270866,120.924346
30.8262149,110.977259
30.8241234,106.070006
30.8232586,120.921227
30.8206954,120.926252
30.8180338,104.180622
30.8090832,108.374803
30.8024968,114.288375
30.7971615,106.083609
30.7956542,103.95921
30.7849356,103.941652
30.7832778,104.142926
30.7726267,115.376756
30.772298,105.698826
30.7712956,111.322806
30.7630123,103.973474
30.7623575,108.431162
30.7615873,111.359987
30.7593473,106.065869
30.758737,106.057346
30.7585233,103.98593
30.7583507,103.973075
30.7546776,120.777215
30.754568,103.784255
30.7507305,107.201699
30.7463054,121.360746
30.7421747,120.731941
30.7391749,120.755224
30.7390296,114.23213
30.7388367,107.203898
30.7363959,115.679018
30.735957,116.822564
30.7325132,114.249071
30.7324025,103.970555
30.7324025,103.970555
30.7324025,103.970555
30.7232763,104.001884
30.7209614,114.223875
30.7207369,111.294304
30.720321,104.100837
30.720321,104.100837
30.7168839,104.545724
30.7133919,120.410392
30.7119487,104.107656
30.7088924,120.412475
30.7084851,111.310274
30.7074772,104.092218
30.706727,117.21432
30.706196,104.042386
30.7045128,114.2837
30.7006917,103.842367
30.6974023,114.298462
30.6973437,112.579263
30.6952519,104.088354
30.6912355,103.831811
30.69071,103.854542
30.6893466,104.082334
30.6867112,103.858119
30.6835231,103.878637
30.6725075,104.102428
30.6706519,104.119435
30.670632,103.958493
30.6649982,104.012899
30.6649982,104.012899
30.6634277,114.165395
30.6603927,104.075278
30.6570047,104.072943
30.6560277,104.072628
30.6535627,104.189612
30.6528266,114.231587
30.6513008,103.993267
30.6510842,104.082272
30.6479503,104.164959
30.6474556,104.233959
30.6460242,113.829013
30.6455144,116.572873
30.6439368,113.151502
30.6373012,111.385377
30.6353544,114.866134
30.6340191,104.030511
30.634011,120.547021
30.6337103,114.278226
30.632143,119.683001
30.6314308,120.551678
30.6254703,118.977868
30.6248043,104.120739
30.6223052,103.667002
30.6173316,114.305083
30.6171778,104.128628
30.6148617,104.075565
30.6148617,104.075565
30.611913,116.998454
30.6074075,104.30571
30.6070484,104.306641
30.6066386,114.249619
30.6057956,104.142366
30.60527,109.713268
30.603752,103.984664
30.6013199,114.345602
30.60072,114.188593
30.6006427,103.980463
30.599832,114.205798
30.5991023,114.1961
30.5984108,120.988727
30.598283,103.912153
30.5946533,104.143319
30.5922789,104.062789
30.5918185,107.088815
30.5899882,105.231661
30.5889594,104.064311
30.5887753,105.251701
30.5871484,114.21716
30.5840204,114.284433
30.5826139,114.263629
30.5820994,114.284774
30.5789776,104.193772
30.5744708,103.513336
30.5731698,103.515131
30.5722009,104.060688
30.5715807,104.005619
30.5713631,104.233095
30.5707362,114.244582
30.5697107,103.984869
30.5596743,104.095202
30.5578977,114.201459
30.5499539,114.294365
30.5484895,114.343264
30.5433717,106.452285
30.5430195,105.585271
30.5427508,111.433467
30.5422018,117.083773
30.5379648,114.324217
30.5354757,114.200186
30.5350238,120.681921
30.5343421,114.311926
30.5317241,114.337397
30.5275025,117.051518
30.5247485,117.044577
30.5230276,114.329054
30.5212275,119.968902
30.5206948,114.149104
30.5130623,114.359469
30.5125628,105.571119
30.5107803,114.656072
30.5107803,114.656072
30.5083198,114.374464
30.5068105,105.57599
30.5064938,117.044732
30.5007345,114.162512
30.4983273,114.391348
30.4951785,104.031016
30.4838518,104.034131
30.4834534,114.395869
30.4802961,114.381419
30.4721554,114.316913
30.4690771,111.189824
30.4688087,120.190602
30.4617029,120.294537
30.458658,115.259562
30.4544234,114.877383
30.4537504,116.302728
30.4521272,114.038348
30.449794,114.892702
30.4493626,114.871555
30.449201,114.931596
30.4459643,114.92003
30.4407312,112.695527
30.4366358,114.418002
30.4359276,114.257883
30.4343688,104.351987
30.4343513,108.68119
30.4339801,114.447151
30.4339801,114.447151
30.4334468,111.751386
30.428765,112.897764
30.423442,112.891354
30.422086,112.890461
30.4180467,103.461426
30.416599,103.808854
30.4110301,114.881343
30.4075974,120.298583
30.4075974,120.298583
30.4045362,114.893915
30.4044761,114.880952
30.4044761,114.880952
30.4027282,103.4612
30.4026204,120.301182
30.4016111,120.254223
30.3982904,114.803906
30.3941616,114.908372
30.3938081,112.908938
30.3913807,119.973948
30.3848794,120.418627
30.3813153,119.968256
30.3738759,114.883093
30.3732144,113.443739
30.3699383,114.320336
30.364585,112.208174
30.356566,113.430205
30.3537468,112.188621
30.3499017,106.28609
30.3497851,114.310425
30.3491459,120.278977
30.3463342,113.551995
30.342764,107.347107
30.3350828,120.073456
30.3350057,106.923157
30.3320648,121.22697
30.331631,120.385777
30.3302462,107.343187
30.3299226,120.340846
30.3278798,120.176916
30.3278223,120.132854
30.3240212,114.045226
30.3230386,120.33252
30.3217609,120.255883
30.3212598,120.14053
30.3209186,120.190275
30.3209186,120.190275
30.318308,120.332978
30.3117544,112.24508
30.3113903,114.077077
30.3111894,120.330109
30.3102924,112.25059
30.3038477,120.125303
30.3008317,108.932759
30.2985497,120.213287
30.2979144,108.936857
30.2964415,120.09145
30.2961639,120.069645
30.2932266,121.288011
30.2919659,120.172074
30.2914913,120.062151
30.290674,108.955332
30.2891773,120.193245
30.2882326,120.094231
30.2881301,109.496835
30.281601,120.199626
30.2796181,120.115814
30.2784668,120.12439
30.2771532,105.02898
30.2723115,120.366719
30.2706266,105.022892
30.2648705,119.823743
30.2629874,120.158033
30.2559053,113.514053
30.2501559,120.047088
30.2432156,115.440038
30.2424646,119.701718
30.238924,115.426902
30.2373736,120.467627
30.2344233,104.087081
30.2318195,120.188031
30.2246928,119.701071
30.224545,112.110558
30.216086,115.085489
30.2142387,115.079944
30.2101905,114.824545
30.2053658,121.276917
30.2034724,103.521527
30.2011813,115.023093
30.1975676,121.271748
30.1964015,120.16479
30.1958116,103.867772
30.1930976,103.510829
30.1899134,120.162582
30.1856221,120.213944
30.1825094,121.204293
30.1825094,121.204293
30.1814132,105.822648
30.1794092,121.394251
30.1767658,120.16395
30.1730457,121.158048
30.172622,120.261747
30.1701964,121.394374
30.1667576,121.259325
30.1659603,120.079597
30.1654492,120.066752
30.1502636,102.933826
30.1322747,120.749173
30.1297498,112.948172
30.1114136,117.020039
30.1046788,114.960749
30.0973067,114.967985
30.0952892,120.506947
30.0942334,120.611996
30.089104,114.965252
30.0882254,120.488655
30.0858608,115.949491
30.0815019,120.829033
30.0756181,115.940027
30.0741051,103.842875
30.0723522,120.19839
30.0698949,112.20309
30.0696591,121.175596
30.0689538,118.588584
30.0598383,119.916396
30.0591412,120.485552
30.0587414,101.962986
30.0550035,119.954789
30.0518714,119.92766
30.0513838,112.216213
30.0479657,112.223023
30.0349327,120.872577
30.0318205,121.139233
30.0304548,120.550098
30.0185747,122.099027
30.0136703,103.503785
30.0088968,120.576216
30.0061932,120.591543
30.0039303,104.14373
29.9992694,106.260911
29.998577,108.10529
29.9961985,120.577883
29.9904694,109.484553
29.9889714,104.149242
29.9881839,121.580631
29.9868669,121.579984
29.9802805,106.274545
29.9792638,120.57407
29.9783364,122.320206
29.9719104,122.317298
29.9702489,121.595899
29.9532915,121.711325
29.9394301,121.668059
29.9274379,121.615486
29.9264533,119.439697
29.92307,121.787347
29.9208281,117.928468
29.9138437,121.537891
29.902709,121.967927
29.8987492,121.622471
29.8958862,121.840803
29.8944543,121.54657
29.8922065,121.599289
29.8845368,121.553414
29.8841124,121.531263
29.8788388,114.276719
29.8781415,116.562299
29.8778267,121.5384
29.8772317,121.581507
29.8750929,121.587875
29.8747168,121.553869
29.8729208,121.553735
29.8721281,121.478509
29.8688456,107.726952
29.8622636,107.732508
29.8611732,118.407823
29.858257,115.201201
29.8556786,115.554294
29.8494917,121.620736
29.8493067,115.558878
29.8480135,115.212001
29.8458597,114.327965
29.8442004,106.070863
29.844187,119.614712
29.8440837,121.541544
29.8395415,103.849048
29.8301145,121.549518
29.8297729,106.048193
29.8267798,106.433975
29.8191859,112.893641
29.8184889,112.899136
29.8172605,106.419125
29.813541,113.476773
29.8102365,113.464269
29.7900157,120.407423
29.7897062,118.176182
29.7886278,106.649909
29.7836482,121.390949
29.7767051,104.850105
29.7666043,106.365596
29.758008,107.265569
29.7459867,111.64554
29.7375802,104.333689
29.7338423,112.403143
29.7333643,113.118047
29.7283203,113.113651
29.7260218,113.876151
29.7259683,112.398896
29.720064,106.624634
29.7198191,120.233421
29.7191559,106.629895
29.718036,113.890286
29.7093353,118.286639
29.70765,120.261189
29.7038675,105.716016
29.7029374,120.251825
29.7005096,105.717113
29.6990677,106.613669
29.6950175,121.28613
29.6945285,121.285608
29.6931972,120.156108
29.6847244,121.279566
29.6793257,115.660554
29.6778445,106.779003
29.6774221,121.408434
29.6728123,109.127109
29.6626919,106.55679
29.6619097,106.589853
29.6553469,111.750645
29.6456154,111.748861
29.645078,111.756845
29.6441051,106.543593
29.6310416,106.529596
29.6131919,106.304446
29.6076582,106.298387
29.6070657,106.440954
29.6066106,106.549511
29.6061528,105.060842
29.6030015,106.495952
29.5996897,115.897196
29.5968212,103.517018
29.5952788,111.416422
29.5950771,106.225226
29.5948217,111.381528
29.5883724,106.216079
29.5859519,105.052318
29.5824335,106.488272
29.5811967,106.541723
29.5731791,106.560204
29.5683463,106.469375
29.5670486,106.458431
29.5668903,106.228331
29.5641807,106.551611
29.5615849,103.722255
29.5579541,106.572426
29.5578175,106.462799
29.5452709,106.434816
29.5403826,106.502539
29.5401024,106.538608
29.5377538,104.666043
29.5345191,106.464529
29.5318687,108.763628
29.5317361,106.562966
29.5313825,112.559694
29.5308771,106.478949
29.5281518,108.780815
29.5275958,104.662676
29.5275288,108.781189
29.5151939,106.559612
29.5124017,106.509933
29.5099763,106.512064
29.5082488,120.869681
29.5060156,120.898898
29.5024376,120.902255
29.4925502,106.6391
29.4891313,106.367451
29.487751,119.293413
29.4860859,106.481275
29.4800916,121.895711
29.4761114,113.456275
29.4730786,119.2838
29.4690056,113.449064
29.4664099,113.273524
29.465862,121.884194
29.4613288,116.030396
29.4553362,119.885481
29.4549277,109.439823
29.4469946,106.539576
29.445169,111.639559
29.4384982,106.436282
29.4366442,106.441714
29.432615,107.762782
29.4275879,106.275033
29.4261747,112.159669
29.4258243,111.122563
29.4229333,111.120546
29.4200444,111.113875
29.4151809,106.268873
29.4133617,105.582449
29.4056224,110.16463
29.3885496,106.599294
29.3853507,113.142721
29.3831212,106.504632
29.3825202,106.512138
29.3770876,113.114693
29.3765756,113.119999
29.3743912,113.104564
29.3730252,113.109186
29.3712336,112.399209
29.3706826,105.881449
29.359152,105.939965
29.3581255,104.765004
29.357539,113.094564
29.3548922,113.111848
29.3523461,106.524335
29.3420351,102.651776
29.3288941,120.102268
29.3270071,120.095728
29.3231926,104.769381
29.3184106,117.231257
29.3181836,120.123388
29.3174072,104.796107
29.3114482,120.056362
29.3038445,106.330213
29.3019337,120.077269
29.2999581,115.764588
29.2989936,108.165248
29.2977184,117.209629
29.2861689,106.258472
29.2836221,106.267431
29.2836221,106.267431
29.2824462,116.221403
29.2747312,120.235293
29.2650739,117.836195
29.2632548,120.224411
29.2476438,113.809293
29.2388346,119.900225
29.2185616,119.470017
29.2141146,111.97521
29.2001427,103.952256
29.1961071,120.020855
29.1890686,119.863272
29.1658713,107.082451
29.1594812,107.091425
29.1580827,120.995083
29.151759,121.018587
29.1460881,121.026953
29.1429391,121.028179
29.1321114,111.377503
29.1248422,110.483195
29.1218809,118.397591
29.1213874,120.221273
29.087039,119.644489
29.085887,119.65108
29.0704823,111.688541
29.0642177,106.136695
29.0617628,111.727313
29.0596526,111.706253
29.0596396,106.135728
29.0409891,119.170139
29.0399979,106.669651
29.0319792,111.689708
29.031115,111.694892
29.0282561,114.543921
29.012142,116.688329
29.002925,109.849079
29.0020786,111.686394
28.9869541,116.695968
28.9826424,117.148833
28.976042,113.746177
28.9726908,117.125267
28.9504987,117.569104
28.937069,118.876931
28.9117643,105.429939
